system,objective,threshold_source,threshold,n,n_pos,n_neg,prevalence,tp,fp,tn,fn,precision,recall,specificity,accuracy,f1,balanced_acc,mcc,auroc,auprc,auprc_lift,delta_f1_vs_trivial,delta_bal_acc_vs_random,delta_mcc_vs_trivial,f1_ci_low,f1_ci_high,balanced_acc_ci_low,balanced_acc_ci_high,mcc_ci_low,mcc_ci_high,auroc_ci_low,auroc_ci_high,auprc_ci_low,auprc_ci_high
mil/mil_results/seg_mil/babar_vtc_auto_pool,youden,val,0.7367872595787048,441,335,106,0.7596371882086168,264,32,74,71,0.8918918918918919,0.7880597014925373,0.6981132075471698,0.7664399092970522,0.8367670364500793,0.7430864545198536,0.44221781514459124,0.8127006477048718,0.9226163500131288,0.162979161804512,-0.026635025405590818,0.24308645451985356,0.44221781514459124,0.8058704002890816,0.8643598641106526,0.6936436919177696,0.7922409180512531,0.3518461042705762,0.5323117729062926,0.7632318361025062,0.8577608420163333,0.8990523087391538,0.9444813762524965
mil/mil_results/seg_mil/babar_vtc_dsmil,f1,val,0.5028212666511536,441,335,106,0.7596371882086168,316,68,38,19,0.8229166666666666,0.9432835820895522,0.3584905660377358,0.8027210884353742,0.8789986091794159,0.650887074063644,0.3843742881020852,0.8150380174598705,0.9265008657342032,0.1668636775255864,0.015596547323745713,0.150887074063644,0.3843742881020852,0.862689373733063,0.8951101928374654,0.6074144607152914,0.6931125035201352,0.28423340225318505,0.4817509267357236,0.767824204449451,0.8583321599549424,0.9035017006738478,0.9472242793757849
mil/mil_results/seg_mil/babar_vtc_dsmil,balanced_acc,val,0.7174466848373413,441,335,106,0.7596371882086168,262,28,78,73,0.903448275862069,0.7820895522388059,0.7358490566037735,0.7709750566893424,0.8383999999999999,0.7589693044212897,0.46640817024409376,0.8150380174598705,0.9265008657342032,0.1668636775255864,-0.02500206185567022,0.25896930442128974,0.46640817024409376,0.8101193193608632,0.8678100883241878,0.7107856941706561,0.80346768515911,0.38294516295456893,0.546793319256747,0.767824204449451,0.8583321599549424,0.9035017006738478,0.9472242793757849
mil/mil_results/seg_mil/babar_vtc_dsmil,youden,val,0.7174466848373413,441,335,106,0.7596371882086168,262,28,78,73,0.903448275862069,0.7820895522388059,0.7358490566037735,0.7709750566893424,0.8383999999999999,0.7589693044212897,0.46640817024409376,0.8150380174598705,0.9265008657342032,0.1668636775255864,-0.02500206185567022,0.25896930442128974,0.46640817024409376,0.8101193193608632,0.8678100883241878,0.7107856941706561,0.80346768515911,0.38294516295456893,0.546793319256747,0.767824204449451,0.8583321599549424,0.9035017006738478,0.9472242793757849
mil/mil_results/seg_mil/babar_vtc_exp_softmax_pool,f1,val,0.5390117168426514,441,335,106,0.7596371882086168,314,67,39,21,0.8241469816272966,0.9373134328358209,0.36792452830188677,0.800453514739229,0.877094972067039,0.6526189805688538,0.3804308845920822,0.8160518163897494,0.9243489048958935,0.1647117166872767,0.01369291021136887,0.1526189805688538,0.3804308845920822,0.8607594936708862,0.8941577684927267,0.6118920726555899,0.6978294846522106,0.2888036628924788,0.4765796068337916,0.7658360321036327,0.8590594198817235,0.9001988858273,0.9457642221288782
mil/mil_results/seg_mil/babar_vtc_exp_softmax_pool,balanced_acc,val,0.7313476204872131,441,335,106,0.7596371882086168,267,29,77,68,0.902027027027027,0.7970149253731343,0.7264150943396226,0.780045351473923,0.8462757527733756,0.7617150098563785,0.4761064950238947,0.8160518163897494,0.9243489048958935,0.1647117166872767,-0.01712630908229451,0.2617150098563785,0.4761064950238947,0.8149142524142524,0.8742143187868968,0.7132860461841734,0.8081726978315967,0.3875884149501925,0.5613303586745476,0.7658360321036327,0.8590594198817235,0.9001988858273,0.9457642221288782
mil/mil_results/seg_mil/babar_vtc_exp_softmax_pool,youden,val,0.7313476204872131,441,335,106,0.7596371882086168,267,29,77,68,0.902027027027027,0.7970149253731343,0.7264150943396226,0.780045351473923,0.8462757527733756,0.7617150098563785,0.4761064950238947,0.8160518163897494,0.9243489048958935,0.1647117166872767,-0.01712630908229451,0.2617150098563785,0.4761064950238947,0.8149142524142524,0.8742143187868968,0.7132860461841734,0.8081726978315967,0.3875884149501925,0.5613303586745476,0.7658360321036327,0.8590594198817235,0.9001988858273,0.9457642221288782
mil/mil_results/seg_mil/babar_vtc_gated_attention,f1,val,0.5047588348388672,441,335,106,0.7596371882086168,311,66,40,24,0.8249336870026526,0.9283582089552239,0.37735849056603776,0.7959183673469388,0.8735955056179776,0.6528583497606308,0.3708803604855389,0.8079977471134892,0.9268634827614355,0.16722629455281868,0.010193443762307464,0.15285834976063084,0.3708803604855389,0.8567413718167477,0.8917584940312213,0.6069297381019432,0.6985356237679528,0.27360699049518655,0.4681801957630273,0.7604724021402421,0.8489626161644608,0.9045729978373046,0.9452987702185449
mil/mil_results/seg_mil/babar_vtc_gated_attention,balanced_acc,val,0.7668818831443787,441,335,106,0.7596371882086168,237,25,81,98,0.9045801526717557,0.7074626865671642,0.7641509433962265,0.7210884353741497,0.7939698492462312,0.7358068149816953,0.4103784275177605,0.8079977471134892,0.9268634827614355,0.16722629455281868,-0.06943221260943899,0.2358068149816953,0.4103784275177605,0.7576700757197486,0.8273671796023812,0.6870821599549423,0.7787947057166995,0.3255157835257765,0.4857925276523999,0.7604724021402421,0.8489626161644608,0.9045729978373046,0.9452987702185449
mil/mil_results/seg_mil/babar_vtc_gated_attention,youden,val,0.7668818831443787,441,335,106,0.7596371882086168,237,25,81,98,0.9045801526717557,0.7074626865671642,0.7641509433962265,0.7210884353741497,0.7939698492462312,0.7358068149816953,0.4103784275177605,0.8079977471134892,0.9268634827614355,0.16722629455281868,-0.06943221260943899,0.2358068149816953,0.4103784275177605,0.7576700757197486,0.8273671796023812,0.6870821599549423,0.7787947057166995,0.3255157835257765,0.4857925276523999,0.7604724021402421,0.8489626161644608,0.9045729978373046,0.9452987702185449
mil/mil_results/seg_mil/babar_vtc_gmap,f1,val,0.5434817671775818,441,335,106,0.7596371882086168,322,74,32,13,0.8131313131313131,0.9611940298507463,0.3018867924528302,0.8027210884353742,0.8809849521203831,0.6315404111517883,0.37137330013898057,0.7933821458744017,0.9184036153144,0.15876642710578315,0.017582890264712936,0.13154041115178827,0.37137330013898057,0.866120218579235,0.8956094142663831,0.5905681498169529,0.6732262038862292,0.2661866428741826,0.4689768005020289,0.7417857645733597,0.8379284004505773,0.8951484101839697,0.94009967998553
mil/mil_results/seg_mil/babar_vtc_gmap,balanced_acc,val,0.6985068321228027,441,335,106,0.7596371882086168,279,46,60,56,0.8584615384615385,0.8328358208955224,0.5660377358490566,0.7687074829931972,0.8454545454545455,0.6994367783722895,0.38711491716412477,0.7933821458744017,0.9184036153144,0.15876642710578315,-0.017947516401124686,0.19943677837228946,0.38711491716412477,0.8187311178247734,0.8706266495688222,0.6477640101379892,0.7520980005632216,0.28893605466488237,0.48596400199141704,0.7417857645733597,0.8379284004505773,0.8951484101839697,0.94009967998553
mil/mil_results/seg_mil/babar_vtc_gmap,youden,val,0.6985068321228027,441,335,106,0.7596371882086168,279,46,60,56,0.8584615384615385,0.8328358208955224,0.5660377358490566,0.7687074829931972,0.8454545454545455,0.6994367783722895,0.38711491716412477,0.7933821458744017,0.9184036153144,0.15876642710578315,-0.017947516401124686,0.19943677837228946,0.38711491716412477,0.8187311178247734,0.8706266495688222,0.6477640101379892,0.7520980005632216,0.28893605466488237,0.48596400199141704,0.7417857645733597,0.8379284004505773,0.8951484101839697,0.94009967998553
mil/mil_results/seg_mil/babar_vtc_max,f1,val,0.4661882519721985,441,335,106,0.7596371882086168,311,65,41,24,0.8271276595744681,0.9283582089552239,0.3867924528301887,0.7981859410430839,0.8748241912798875,0.6575753308927064,0.379876964320422,0.7745987045902563,0.9101086713141122,0.1504714831054954,0.011422129424217387,0.15757533089270637,0.379876964320422,0.8543140028288543,0.8929652634910588,0.6111236271472824,0.7032585891298225,0.2754610031543673,0.47637299771750274,0.7181283441284145,0.8226281329203041,0.885609839821363,0.9330396227736225
mil/mil_results/seg_mil/babar_vtc_max,balanced_acc,val,0.7487866878509521,441,335,106,0.7596371882086168,237,32,74,98,0.8810408921933085,0.7074626865671642,0.6981132075471698,0.7052154195011338,0.7847682119205298,0.702787947057167,0.35530973520689907,0.7745987045902563,0.9101086713141122,0.1504714831054954,-0.07863384993514033,0.20278794705716696,0.35530973520689907,0.7482896664508876,0.8181818181818182,0.6520860321036327,0.7509715573078006,0.2653806552997874,0.44387985877362207,0.7181283441284145,0.8226281329203041,0.885609839821363,0.9330396227736225
mil/mil_results/seg_mil/babar_vtc_max,youden,val,0.7487866878509521,441,335,106,0.7596371882086168,237,32,74,98,0.8810408921933085,0.7074626865671642,0.6981132075471698,0.7052154195011338,0.7847682119205298,0.702787947057167,0.35530973520689907,0.7745987045902563,0.9101086713141122,0.1504714831054954,-0.07863384993514033,0.20278794705716696,0.35530973520689907,0.7482896664508876,0.8181818181818182,0.6520860321036327,0.7509715573078006,0.2653806552997874,0.44387985877362207,0.7181283441284145,0.8226281329203041,0.885609839821363,0.9330396227736225
mil/mil_results/seg_mil/babar_vtc_mean,f1,val,0.5784851312637329,441,335,106,0.7596371882086168,321,73,33,14,0.8147208121827412,0.9582089552238806,0.3113207547169811,0.8027210884353742,0.8806584362139918,0.6347648549704309,0.37323721502028473,0.7925936355956069,0.9101390685634405,0.1505018803548237,0.017256374358321613,0.1347648549704309,0.37323721502028473,0.8653826530612244,0.8950348538118502,0.5910528724303012,0.6769783159673332,0.2674631977320812,0.4689741636856006,0.7409138270909604,0.8404410729372008,0.881518094604137,0.9357199885380004
mil/mil_results/seg_mil/babar_vtc_mean,balanced_acc,val,0.7412790060043335,441,335,106,0.7596371882086168,254,36,70,81,0.8758620689655172,0.7582089552238805,0.660377358490566,0.7346938775510204,0.8128,0.7092931568572233,0.3769405742990545,0.7925936355956069,0.9101390685634405,0.1505018803548237,-0.05060206185567018,0.20929315685722327,0.3769405742990545,0.7790108979101409,0.8446671070419074,0.6595856800901154,0.7585145029569136,0.2874685291468124,0.46839284077888993,0.7409138270909604,0.8404410729372008,0.881518094604137,0.9357199885380004
mil/mil_results/seg_mil/babar_vtc_mean,youden,val,0.7412790060043335,441,335,106,0.7596371882086168,254,36,70,81,0.8758620689655172,0.7582089552238805,0.660377358490566,0.7346938775510204,0.8128,0.7092931568572233,0.3769405742990545,0.7925936355956069,0.9101390685634405,0.1505018803548237,-0.05060206185567018,0.20929315685722327,0.3769405742990545,0.7790108979101409,0.8446671070419074,0.6595856800901154,0.7585145029569136,0.2874685291468124,0.46839284077888993,0.7409138270909604,0.8404410729372008,0.881518094604137,0.9357199885380004
mil/mil_results/seg_mil/babar_vtc_noisy_or,f1,val,0.0,441,335,106,0.7596371882086168,335,106,0,0,0.7596371882086168,1.0,0.0,0.7596371882086168,0.8634020618556701,0.5,0.0,0.2955787102224725,0.6384665424501406,-0.12117064575847625,0.0,0.0,0.0,0.8634020618556701,0.8634020618556701,0.5,0.5,0.0,0.0,0.2375777949873275,0.3553315967333145,0.6171138107926596,0.6653771885386262
mil/mil_results/seg_mil/babar_vtc_noisy_or,balanced_acc,val,0.0,441,335,106,0.7596371882086168,335,106,0,0,0.7596371882086168,1.0,0.0,0.7596371882086168,0.8634020618556701,0.5,0.0,0.2955787102224725,0.6384665424501406,-0.12117064575847625,0.0,0.0,0.0,0.8634020618556701,0.8634020618556701,0.5,0.5,0.0,0.0,0.2375777949873275,0.3553315967333145,0.6171138107926596,0.6653771885386262
mil/mil_results/seg_mil/babar_vtc_noisy_or,youden,val,0.0,441,335,106,0.7596371882086168,335,106,0,0,0.7596371882086168,1.0,0.0,0.7596371882086168,0.8634020618556701,0.5,0.0,0.2955787102224725,0.6384665424501406,-0.12117064575847625,0.0,0.0,0.0,0.8634020618556701,0.8634020618556701,0.5,0.5,0.0,0.0,0.2375777949873275,0.3553315967333145,0.6171138107926596,0.6653771885386262
mil/mil_results/seg_mil/babar_vtc_top_k,f1,val,0.5056006908416748,441,335,106,0.7596371882086168,323,75,31,12,0.8115577889447236,0.9641791044776119,0.29245283018867924,0.8027210884353742,0.8813096862210096,0.6283159673331455,0.36966664867811033,0.7864263587721768,0.9116411059134588,0.152003917704842,0.017907624365339436,0.12831596733314554,0.36966664867811033,0.86665991902834,0.8958904109589041,0.5873556744578992,0.6697743593353985,0.26617744623725054,0.46794668735264244,0.7345779357927344,0.8328861588284989,0.8857673647094871,0.9357338449267667
mil/mil_results/seg_mil/babar_vtc_top_k,balanced_acc,val,0.7089646458625793,441,335,106,0.7596371882086168,268,44,62,67,0.8589743589743589,0.8,0.5849056603773585,0.7482993197278912,0.8284389489953633,0.6924528301886792,0.36154093914347735,0.7864263587721768,0.9116411059134588,0.152003917704842,-0.034963112860306844,0.1924528301886792,0.36154093914347735,0.7999999999999999,0.8562691131498471,0.6405466769923965,0.74386686848775,0.2654790105809613,0.45154019185496574,0.7345779357927344,0.8328861588284989,0.8857673647094871,0.9357338449267667
mil/mil_results/seg_mil/babar_vtc_top_k,youden,val,0.7089646458625793,441,335,106,0.7596371882086168,268,44,62,67,0.8589743589743589,0.8,0.5849056603773585,0.7482993197278912,0.8284389489953633,0.6924528301886792,0.36154093914347735,0.7864263587721768,0.9116411059134588,0.152003917704842,-0.034963112860306844,0.1924528301886792,0.36154093914347735,0.7999999999999999,0.8562691131498471,0.6405466769923965,0.74386686848775,0.2654790105809613,0.45154019185496574,0.7345779357927344,0.8328861588284989,0.8857673647094871,0.9357338449267667
mil/mil_results/seg_mil/babar_vtc_transformer,f1,val,0.4066312313079834,441,335,106,0.7596371882086168,290,52,54,45,0.847953216374269,0.8656716417910447,0.5094339622641509,0.780045351473923,0.8567208271787297,0.6875528020275978,0.38414770094431133,0.7456491129259364,0.8884417540881633,0.12880456587954647,-0.006681234676940484,0.18755280202759783,0.38414770094431133,0.8313609467455622,0.8795413047086815,0.6401376372852717,0.7377076879752182,0.29100194612060465,0.4807981501097151,0.689612785130949,0.804207969586032,0.8601879883787639,0.9178000409883533
mil/mil_results/seg_mil/babar_vtc_transformer,balanced_acc,val,0.5814041495323181,441,335,106,0.7596371882086168,255,38,68,80,0.8703071672354948,0.7611940298507462,0.6415094339622641,0.7324263038548753,0.8121019108280253,0.7013517319065052,0.3644148224482507,0.7456491129259364,0.8884417540881633,0.12880456587954647,-0.05130015102764485,0.20135173190650524,0.3644148224482507,0.7791584435362309,0.8417763614033001,0.6529227682343001,0.7497866798085046,0.278102894526222,0.4522354897654044,0.689612785130949,0.804207969586032,0.8601879883787639,0.9178000409883533
mil/mil_results/seg_mil/babar_vtc_transformer,youden,val,0.5814041495323181,441,335,106,0.7596371882086168,255,38,68,80,0.8703071672354948,0.7611940298507462,0.6415094339622641,0.7324263038548753,0.8121019108280253,0.7013517319065052,0.3644148224482507,0.7456491129259364,0.8884417540881633,0.12880456587954647,-0.05130015102764485,0.20135173190650524,0.3644148224482507,0.7791584435362309,0.8417763614033001,0.6529227682343001,0.7497866798085046,0.278102894526222,0.4522354897654044,0.689612785130949,0.804207969586032,0.8601879883787639,0.9178000409883533
mil/mil_results/seg_mil/pyannote_attention,f1,val,0.7353252172470093,441,335,106,0.7596371882086168,321,79,27,14,0.8025,0.9582089552238806,0.25471698113207547,0.7891156462585034,0.873469387755102,0.6064629681779781,0.3133155703653699,0.6863981976907914,0.8548117247114685,0.09517453650285168,0.010067325899431823,0.10646296817797807,0.3133155703653699,0.8579306611917318,0.8879963702359347,0.5637707687975219,0.6484370599831033,0.19856471694426503,0.4147662343601797,0.6211151788228668,0.7447571106730497,0.8190282838359857,0.8894668350518946
mil/mil_results/seg_mil/pyannote_attention,balanced_acc,val,0.8933522701263428,441,335,106,0.7596371882086168,240,44,62,95,0.8450704225352113,0.7164179104477612,0.5849056603773585,0.6848072562358276,0.7754442649434571,0.6506617854125598,0.268905351548852,0.6863981976907914,0.8548117247114685,0.09517453650285168,-0.08795779691221306,0.1506617854125598,0.268905351548852,0.7420898448120236,0.8114127380343591,0.5972571106730498,0.7018364545198535,0.17495908031257076,0.36083257052311085,0.6211151788228668,0.7447571106730497,0.8190282838359857,0.8894668350518946
mil/mil_results/seg_mil/pyannote_attention,youden,val,0.8933522701263428,441,335,106,0.7596371882086168,240,44,62,95,0.8450704225352113,0.7164179104477612,0.5849056603773585,0.6848072562358276,0.7754442649434571,0.6506617854125598,0.268905351548852,0.6863981976907914,0.8548117247114685,0.09517453650285168,-0.08795779691221306,0.1506617854125598,0.268905351548852,0.7420898448120236,0.8114127380343591,0.5972571106730498,0.7018364545198535,0.17495908031257076,0.36083257052311085,0.6211151788228668,0.7447571106730497,0.8190282838359857,0.8894668350518946
mil/mil_results/seg_mil/pyannote_auto_pool,f1,val,0.6629236340522766,441,335,106,0.7596371882086168,315,75,31,20,0.8076923076923077,0.9402985074626866,0.29245283018867924,0.7845804988662132,0.8689655172413794,0.616375668825683,0.3109926536962224,0.6025908194874683,0.7970880154306947,0.03745082722207793,0.005563455385709237,0.11637566882568295,0.3109926536962224,0.8516483516483516,0.8843602825745683,0.570698394818361,0.659067868206139,0.19709650483874772,0.4032031224076169,0.5311327794987327,0.6676056040551958,0.7579621924750066,0.839461187588608
mil/mil_results/seg_mil/pyannote_auto_pool,balanced_acc,val,0.706203818321228,441,335,106,0.7596371882086168,269,66,40,66,0.8029850746268656,0.8029850746268656,0.37735849056603776,0.7006802721088435,0.8029850746268656,0.5901717825964516,0.1803435651929034,0.6025908194874683,0.7970880154306947,0.03745082722207793,-0.06041698722880451,0.09017178259645164,0.1803435651929034,0.7753815987933635,0.8289907965725167,0.5417488031540411,0.640099267811884,0.08627291564072176,0.2778807668898369,0.5311327794987327,0.6676056040551958,0.7579621924750066,0.839461187588608
mil/mil_results/seg_mil/pyannote_auto_pool,youden,val,0.706203818321228,441,335,106,0.7596371882086168,269,66,40,66,0.8029850746268656,0.8029850746268656,0.37735849056603776,0.7006802721088435,0.8029850746268656,0.5901717825964516,0.1803435651929034,0.6025908194874683,0.7970880154306947,0.03745082722207793,-0.06041698722880451,0.09017178259645164,0.1803435651929034,0.7753815987933635,0.8289907965725167,0.5417488031540411,0.640099267811884,0.08627291564072176,0.2778807668898369,0.5311327794987327,0.6676056040551958,0.7579621924750066,0.839461187588608
mil/mil_results/seg_mil/pyannote_dsmil,f1,val,0.9031516313552856,441,335,106,0.7596371882086168,320,77,29,15,0.8060453400503779,0.9552238805970149,0.27358490566037735,0.7913832199546486,0.8743169398907105,0.6144043931286961,0.3262319123113707,0.6900872993522952,0.8570539918585974,0.09741680364998062,0.01091487803504032,0.1144043931286961,0.3262319123113707,0.8583106267029973,0.8888888888888888,0.5716988172345818,0.6563784849338214,0.21517462059374506,0.4239882085866029,0.6259919740918052,0.7469001689664884,0.8210479854613443,0.8907636777029531
mil/mil_results/seg_mil/pyannote_dsmil,balanced_acc,val,0.9899356961250304,441,335,106,0.7596371882086168,236,42,64,99,0.8489208633093526,0.7044776119402985,0.6037735849056604,0.6802721088435374,0.7699836867862969,0.6541255984229795,0.2728750997627433,0.6900872993522952,0.8570539918585974,0.09741680364998062,-0.09341837506937323,0.15412559842297946,0.2728750997627433,0.7352307533468698,0.8058834183247485,0.5982385243593354,0.7040425232328921,0.17497971907769613,0.3625499761859002,0.6259919740918052,0.7469001689664884,0.8210479854613443,0.8907636777029531
mil/mil_results/seg_mil/pyannote_dsmil,youden,val,0.9899356961250304,441,335,106,0.7596371882086168,236,42,64,99,0.8489208633093526,0.7044776119402985,0.6037735849056604,0.6802721088435374,0.7699836867862969,0.6541255984229795,0.2728750997627433,0.6900872993522952,0.8570539918585974,0.09741680364998062,-0.09341837506937323,0.15412559842297946,0.2728750997627433,0.7352307533468698,0.8058834183247485,0.5982385243593354,0.7040425232328921,0.17497971907769613,0.3625499761859002,0.6259919740918052,0.7469001689664884,0.8210479854613443,0.8907636777029531
mil/mil_results/seg_mil/pyannote_exp_softmax_pool,f1,val,0.9437967538833618,441,335,106,0.7596371882086168,320,78,28,15,0.8040201005025126,0.9552238805970149,0.2641509433962264,0.7891156462585034,0.8731241473396999,0.6096874119966207,0.31599947253401506,0.6675161926217967,0.8429459046297123,0.0833087164210955,0.009722085484029752,0.10968741199662069,0.31599947253401506,0.8571428571428572,0.8882836394302848,0.5662147986482681,0.6519322021965643,0.19599697774678446,0.41685297784162567,0.6026862151506618,0.7272289495916642,0.804429967852386,0.87838918430817
mil/mil_results/seg_mil/pyannote_exp_softmax_pool,balanced_acc,val,0.9923588633537292,441,335,106,0.7596371882086168,270,60,46,65,0.8181818181818182,0.8059701492537313,0.4339622641509434,0.7165532879818595,0.8120300751879699,0.6199662067023374,0.23623584705892786,0.6675161926217967,0.8429459046297123,0.0833087164210955,-0.051371986667700265,0.11996620670233737,0.23623584705892786,0.782851624474029,0.8386148007590133,0.5708191354548015,0.6691696001126443,0.14307844258389435,0.33513854136258625,0.6026862151506618,0.7272289495916642,0.804429967852386,0.87838918430817
mil/mil_results/seg_mil/pyannote_exp_softmax_pool,youden,val,0.9923588633537292,441,335,106,0.7596371882086168,270,60,46,65,0.8181818181818182,0.8059701492537313,0.4339622641509434,0.7165532879818595,0.8120300751879699,0.6199662067023374,0.23623584705892786,0.6675161926217967,0.8429459046297123,0.0833087164210955,-0.051371986667700265,0.11996620670233737,0.23623584705892786,0.782851624474029,0.8386148007590133,0.5708191354548015,0.6691696001126443,0.14307844258389435,0.33513854136258625,0.6026862151506618,0.7272289495916642,0.804429967852386,0.87838918430817
mil/mil_results/seg_mil/pyannote_gated_attention,f1,val,0.9110825061798096,441,335,106,0.7596371882086168,319,77,29,16,0.8055555555555556,0.9522388059701492,0.27358490566037735,0.7891156462585034,0.8727770177838577,0.6129118558152633,0.3187799715065816,0.6890453393410307,0.8545276157411644,0.09489042753254762,0.0093749559281876,0.1129118558152633,0.3187799715065816,0.8563611491108072,0.8876933642420343,0.5689605040833567,0.6551313010419599,0.21030822507461686,0.41685297784162567,0.623910870177415,0.746750915235145,0.8172997165054384,0.8901368241708609
mil/mil_results/seg_mil/pyannote_gated_attention,balanced_acc,val,0.9939910769462584,441,335,106,0.7596371882086168,241,41,65,94,0.8546099290780141,0.7194029850746269,0.6132075471698113,0.6938775510204082,0.7811993517017829,0.6663052661222191,0.29599761860734614,0.6890453393410307,0.8545276157411644,0.09489042753254762,-0.08220271015388725,0.16630526612221908,0.29599761860734614,0.7453575314148942,0.8145889075267048,0.6133184314277668,0.7152872430301322,0.1997806118976365,0.38357631755212646,0.623910870177415,0.746750915235145,0.8172997165054384,0.8901368241708609
mil/mil_results/seg_mil/pyannote_gated_attention,youden,val,0.9939910769462584,441,335,106,0.7596371882086168,241,41,65,94,0.8546099290780141,0.7194029850746269,0.6132075471698113,0.6938775510204082,0.7811993517017829,0.6663052661222191,0.29599761860734614,0.6890453393410307,0.8545276157411644,0.09489042753254762,-0.08220271015388725,0.16630526612221908,0.29599761860734614,0.7453575314148942,0.8145889075267048,0.6133184314277668,0.7152872430301322,0.1997806118976365,0.38357631755212646,0.623910870177415,0.746750915235145,0.8172997165054384,0.8901368241708609
mil/mil_results/seg_mil/pyannote_gmap,f1,val,0.5994499325752258,441,335,106,0.7596371882086168,319,77,29,16,0.8055555555555556,0.9522388059701492,0.27358490566037735,0.7891156462585034,0.8727770177838577,0.6129118558152633,0.3187799715065816,0.6906223598986201,0.8561654545565087,0.09652826634789191,0.0093749559281876,0.1129118558152633,0.3187799715065816,0.8571234998064267,0.8876712328767123,0.5689545198535624,0.6548859476203887,0.2103839976844001,0.41682015211922463,0.6286489721205294,0.7490111940298506,0.8207097810194118,0.8915267287005866
mil/mil_results/seg_mil/pyannote_gmap,balanced_acc,val,0.6790210604667664,441,335,106,0.7596371882086168,236,43,63,99,0.8458781362007168,0.7044776119402985,0.5943396226415094,0.6780045351473923,0.768729641693811,0.6494086172909039,0.26486304613568484,0.6906223598986201,0.8561654545565087,0.09652826634789191,-0.09467242016185917,0.14940861729090393,0.26486304613568484,0.7339953814460394,0.805032443261669,0.5962433117431709,0.7015421712193748,0.17067221242902442,0.35785234599233556,0.6286489721205294,0.7490111940298506,0.8207097810194118,0.8915267287005866
mil/mil_results/seg_mil/pyannote_gmap,youden,val,0.6790210604667664,441,335,106,0.7596371882086168,236,43,63,99,0.8458781362007168,0.7044776119402985,0.5943396226415094,0.6780045351473923,0.768729641693811,0.6494086172909039,0.26486304613568484,0.6906223598986201,0.8561654545565087,0.09652826634789191,-0.09467242016185917,0.14940861729090393,0.26486304613568484,0.7339953814460394,0.805032443261669,0.5962433117431709,0.7015421712193748,0.17067221242902442,0.35785234599233556,0.6286489721205294,0.7490111940298506,0.8207097810194118,0.8915267287005866
mil/mil_results/seg_mil/pyannote_max,f1,val,0.908891260623932,441,335,106,0.7596371882086168,318,78,28,17,0.803030303030303,0.9492537313432836,0.2641509433962264,0.7845804988662132,0.8700410396716826,0.606702337369755,0.3012488619624486,0.7255421008166714,0.8812632832167762,0.12162609500815935,0.006638977816012415,0.10670233736975498,0.3012488619624486,0.8536243207291909,0.8849863572838794,0.5627316248943959,0.6486764291748803,0.18536202543430208,0.39982142971417106,0.6700929315685723,0.7776161644607152,0.8485444758397661,0.9106437577841915
mil/mil_results/seg_mil/pyannote_max,balanced_acc,val,0.9948786497116088,441,335,106,0.7596371882086168,242,44,62,93,0.8461538461538461,0.7223880597014926,0.5849056603773585,0.6893424036281179,0.7793880837359098,0.6536468600394255,0.2750300548964286,0.7255421008166714,0.8812632832167762,0.12162609500815935,-0.0840139781197603,0.15364686003942551,0.2750300548964286,0.7441669216646267,0.8107382244816606,0.5982399324134047,0.7040425232328921,0.17717146726890978,0.3668271668553643,0.6700929315685723,0.7776161644607152,0.8485444758397661,0.9106437577841915
mil/mil_results/seg_mil/pyannote_max,youden,val,0.9948786497116088,441,335,106,0.7596371882086168,242,44,62,93,0.8461538461538461,0.7223880597014926,0.5849056603773585,0.6893424036281179,0.7793880837359098,0.6536468600394255,0.2750300548964286,0.7255421008166714,0.8812632832167762,0.12162609500815935,-0.0840139781197603,0.15364686003942551,0.2750300548964286,0.7441669216646267,0.8107382244816606,0.5982399324134047,0.7040425232328921,0.17717146726890978,0.3668271668553643,0.6700929315685723,0.7776161644607152,0.8485444758397661,0.9106437577841915
mil/mil_results/seg_mil/pyannote_mean,f1,val,0.6624349355697632,441,335,106,0.7596371882086168,315,75,31,20,0.8076923076923077,0.9402985074626866,0.29245283018867924,0.7845804988662132,0.8689655172413794,0.616375668825683,0.3109926536962224,0.6018023092086736,0.79652180111913,0.03688461291051315,0.005563455385709237,0.11637566882568295,0.3109926536962224,0.8516483516483516,0.8843602825745683,0.570698394818361,0.659067868206139,0.19709650483874772,0.4032031224076169,0.5306315122500703,0.6669867642917489,0.7570209754165653,0.8392998469207571
mil/mil_results/seg_mil/pyannote_mean,balanced_acc,val,0.7047938108444214,441,335,106,0.7596371882086168,269,66,40,66,0.8029850746268656,0.8029850746268656,0.37735849056603776,0.7006802721088435,0.8029850746268656,0.5901717825964516,0.1803435651929034,0.6018023092086736,0.79652180111913,0.03688461291051315,-0.06041698722880451,0.09017178259645164,0.1803435651929034,0.7753815987933635,0.8289907965725167,0.5417488031540411,0.640099267811884,0.08627291564072176,0.2778807668898369,0.5306315122500703,0.6669867642917489,0.7570209754165653,0.8392998469207571
