system,objective,threshold,n_children_test,n_clips_test,f1_child_ci_low,f1_child_ci_high,balanced_acc_child_ci_low,balanced_acc_child_ci_high,mcc_child_ci_low,mcc_child_ci_high,auroc_child_ci_low,auroc_child_ci_high,auprc_child_ci_low,auprc_child_ci_high
baselines/audio_model_baseline_runs/granite_speech_1b_cross_child,youden,0.1595118939876556,21,496,0.7596872214569322,0.8557905733398675,0.4895726684436659,0.562993530021345,-0.029297435595993408,0.1575217142910023,0.40436908217234263,0.5349110754408357,0.6283198464164034,0.8153161866368624
baselines/baseline_results/fused_attn,f1,0.7131830453872681,21,496,0.826527998586822,0.9009364369529488,0.620440422939581,0.6905722166646598,0.3027284644909158,0.466734301100054,0.7871880302937604,0.8780983166954555,0.8859627456401513,0.9620081477684346
baselines/baseline_results/fused_attn,balanced_acc,0.9992697834968568,21,496,0.8125645657064993,0.8831619134791405,0.6984590113037118,0.7981004194789564,0.3745018463689363,0.5669245042017792,0.7871880302937604,0.8780983166954555,0.8859627456401513,0.9620081477684346
baselines/baseline_results/fused_attn,youden,0.9992697834968568,21,496,0.8125645657064993,0.8831619134791405,0.6984590113037118,0.7981004194789564,0.3745018463689363,0.5669245042017792,0.7871880302937604,0.8780983166954555,0.8859627456401513,0.9620081477684346
baselines/baseline_results/fused_attn_lw,f1,0.6992607712745667,21,496,0.8359994708994709,0.910405470634077,0.6116505391658931,0.726000591513523,0.31304002243137163,0.524486811140127,0.8257092846634,0.9046974292110779,0.9290535768024519,0.9675603850778708
baselines/baseline_results/fused_attn_lw,balanced_acc,0.9921367168426514,21,496,0.7834575828481254,0.893773260807329,0.7325840655368913,0.8415052565325789,0.39608406501434446,0.6523572686018324,0.8257092846634,0.9046974292110779,0.9290535768024519,0.9675603850778708
baselines/baseline_results/fused_attn_lw,youden,0.9921367168426514,21,496,0.7834575828481254,0.893773260807329,0.7325840655368913,0.8415052565325789,0.39608406501434446,0.6523572686018324,0.8257092846634,0.9046974292110779,0.9290535768024519,0.9675603850778708
baselines/baseline_results/fused_attn_unfreeze2,f1,0.7534871101379395,21,496,0.8674186363636364,0.9170376200309175,0.7091880461983815,0.8099464892724713,0.46395029034595636,0.6418052639156018,0.7554729738548057,0.8412656763686419,0.8435327790802879,0.9218453065408533
baselines/baseline_results/fused_attn_unfreeze2,balanced_acc,0.999952793121338,21,496,0.8652227315245169,0.9147063767887224,0.7293215632129727,0.8185904092231311,0.47243569270884367,0.6463520025960169,0.7554729738548057,0.8412656763686419,0.8435327790802879,0.9218453065408533
baselines/baseline_results/fused_attn_unfreeze2,youden,0.999952793121338,21,496,0.8652227315245169,0.9147063767887224,0.7293215632129727,0.8185904092231311,0.47243569270884367,0.6463520025960169,0.7554729738548057,0.8412656763686419,0.8435327790802879,0.9218453065408533
baselines/baseline_results/wavlm_attn,f1,0.7912673950195312,21,496,0.8260851891127607,0.901282411667065,0.6050125227740125,0.7102416593060009,0.26920078275438186,0.484458841687983,0.75548172088036,0.8596405992303463,0.8795737705111634,0.9541939932964499
baselines/baseline_results/wavlm_attn,balanced_acc,0.9929280877113342,21,496,0.6972345465483532,0.7756917760367283,0.6630041064017705,0.7616991045321637,0.2857169116097626,0.45009187471414164,0.75548172088036,0.8596405992303463,0.8795737705111634,0.9541939932964499
baselines/baseline_results/wavlm_attn,youden,0.9929280877113342,21,496,0.6972345465483532,0.7756917760367283,0.6630041064017705,0.7616991045321637,0.2857169116097626,0.45009187471414164,0.75548172088036,0.8596405992303463,0.8795737705111634,0.9541939932964499
baselines/baseline_results/wavlm_attn_lw,f1,0.4692715406417846,21,496,0.8127099940906185,0.9028871391076115,0.5706443225204494,0.6443112322222643,0.22579437139084352,0.40191090624731896,0.7730667059382621,0.861971834064665,0.8894989393331406,0.953864357744396
baselines/baseline_results/wavlm_attn_lw,balanced_acc,0.9963721036911012,21,496,0.7359344014226198,0.8343844834410872,0.68552542738117,0.7801919070670176,0.327264315672398,0.5086810460693179,0.7730667059382621,0.861971834064665,0.8894989393331406,0.953864357744396
baselines/baseline_results/wavlm_attn_lw,youden,0.9963721036911012,21,496,0.7359344014226198,0.8343844834410872,0.68552542738117,0.7801919070670176,0.327264315672398,0.5086810460693179,0.7730667059382621,0.861971834064665,0.8894989393331406,0.953864357744396
baselines/baseline_results/wavlm_mean,f1,0.4867827892303467,21,496,0.8161993769470405,0.9034438917076264,0.5486369020842704,0.6448954445375105,0.172072985649361,0.4130399477180382,0.7368447538085457,0.8444670119641537,0.8806994046436815,0.9512787700168154
baselines/baseline_results/wavlm_mean,balanced_acc,0.912265121936798,21,496,0.7394797409409624,0.8347626752966558,0.658036561415585,0.764299243711572,0.2850102099015587,0.46823592024422434,0.7368447538085457,0.8444670119641537,0.8806994046436815,0.9512787700168154
baselines/baseline_results/wavlm_mean,youden,0.912265121936798,21,496,0.7394797409409624,0.8347626752966558,0.658036561415585,0.764299243711572,0.2850102099015587,0.46823592024422434,0.7368447538085457,0.8444670119641537,0.8806994046436815,0.9512787700168154
baselines/baseline_results/wavlm_stats_lw,f1,0.0879934579133987,21,496,0.7978084294982913,0.8968638925834441,0.502395345003407,0.5563471374680123,0.015987307343446236,0.2755067383073431,0.724528324695477,0.8478068319349574,0.8581494146510649,0.9514850179756723
baselines/baseline_results/wavlm_stats_lw,balanced_acc,0.944416344165802,21,496,0.7613192493297587,0.8488627731355288,0.6866692126653371,0.7879536975414969,0.32927891191152747,0.5330101257572228,0.724528324695477,0.8478068319349574,0.8581494146510649,0.9514850179756723
baselines/baseline_results/wavlm_stats_lw,youden,0.944416344165802,21,496,0.7613192493297587,0.8488627731355288,0.6866692126653371,0.7879536975414969,0.32927891191152747,0.5330101257572228,0.724528324695477,0.8478068319349574,0.8581494146510649,0.9514850179756723
baselines/baseline_results/whisper_attn,f1,0.5277159214019775,21,496,0.8360950095100081,0.9093039875524678,0.6642454188775581,0.7641339482609956,0.39161661802140385,0.5410766977468737,0.822495517727639,0.8915015125932179,0.9241093909788823,0.9659960512496607
baselines/baseline_results/whisper_attn,balanced_acc,0.8263509273529053,21,496,0.8015389912564429,0.8928608171663728,0.7313244216895937,0.8177214215666669,0.4127890199478259,0.6032549808292886,0.822495517727639,0.8915015125932179,0.9241093909788823,0.9659960512496607
baselines/baseline_results/whisper_attn,youden,0.8263509273529053,21,496,0.8015389912564429,0.8928608171663728,0.7313244216895937,0.8177214215666669,0.4127890199478259,0.6032549808292886,0.822495517727639,0.8915015125932179,0.9241093909788823,0.9659960512496607
baselines/baseline_results/whisper_attn_aug,f1,0.5515673756599426,21,496,0.8207535674202341,0.8982620680812873,0.6453733211876791,0.7357822572749761,0.3291631337941027,0.500565611187521,0.8221388860768037,0.8953320628077327,0.921654188380577,0.9680722772586787
baselines/baseline_results/whisper_attn_aug,balanced_acc,0.9427122473716736,21,496,0.7610917933258091,0.8745500020842886,0.7419904464942024,0.8292486276861276,0.40902608718365024,0.6036489913572632,0.8221388860768037,0.8953320628077327,0.921654188380577,0.9680722772586787
baselines/baseline_results/whisper_attn_aug,youden,0.9427122473716736,21,496,0.7610917933258091,0.8745500020842886,0.7419904464942024,0.8292486276861276,0.40902608718365024,0.6036489913572632,0.8221388860768037,0.8953320628077327,0.921654188380577,0.9680722772586787
baselines/baseline_results/whisper_attn_aug_ptt,f1,0.457708865404129,21,496,0.8343630826271187,0.9055680508971087,0.673168801352625,0.7443960467334011,0.40210297102665576,0.5173485867357722,0.8221114367322011,0.8877265566921058,0.9250139714813298,0.9622417634538276
baselines/baseline_results/whisper_attn_aug_ptt,balanced_acc,0.9721659421920776,21,496,0.7585317896310925,0.8596162774267778,0.7361094906979091,0.8232805118667081,0.39928359942617675,0.5960504592895081,0.8221114367322011,0.8877265566921058,0.9250139714813298,0.9622417634538276
baselines/baseline_results/whisper_attn_aug_ptt,youden,0.9721659421920776,21,496,0.7585317896310925,0.8596162774267778,0.7361094906979091,0.8232805118667081,0.39928359942617675,0.5960504592895081,0.8221114367322011,0.8877265566921058,0.9250139714813298,0.9622417634538276
baselines/baseline_results/whisper_attn_lw,f1,0.7273523211479187,21,496,0.7759262953505692,0.8903021230297363,0.5279589496077008,0.6015427226050307,0.08905135788848996,0.2749219591647814,0.5681020441873937,0.7160160435592825,0.6950061967762076,0.8915056746087444
baselines/baseline_results/whisper_attn_lw,balanced_acc,0.7574056386947632,21,496,0.5729707678270635,0.7735114652157015,0.5253431710801262,0.6477217602275444,0.04396064938660417,0.2667125095745846,0.5681020441873937,0.7160160435592825,0.6950061967762076,0.8915056746087444
baselines/baseline_results/whisper_attn_lw,youden,0.7574056386947632,21,496,0.5729707678270635,0.7735114652157015,0.5253431710801262,0.6477217602275444,0.04396064938660417,0.2667125095745846,0.5681020441873937,0.7160160435592825,0.6950061967762076,0.8915056746087444
baselines/baseline_results/whisper_attn_ptt,f1,0.466618925333023,21,496,0.829893475661071,0.903318404878746,0.6513968373744341,0.7822229654106375,0.33608924504853216,0.5759380123895094,0.824717505769021,0.9015383512845132,0.9304804429347351,0.9702596493445357
baselines/baseline_results/whisper_attn_ptt,balanced_acc,0.640012800693512,21,496,0.819522911846753,0.8965615951566202,0.7032874598067417,0.8053127932323564,0.3989934214451264,0.5836051560781189,0.824717505769021,0.9015383512845132,0.9304804429347351,0.9702596493445357
baselines/baseline_results/whisper_attn_ptt,youden,0.640012800693512,21,496,0.819522911846753,0.8965615951566202,0.7032874598067417,0.8053127932323564,0.3989934214451264,0.5836051560781189,0.824717505769021,0.9015383512845132,0.9304804429347351,0.9702596493445357
baselines/baseline_results/whisper_attn_unfreeze2,f1,0.0043905018828809,21,496,0.8300879094412332,0.9109198310763647,0.6100921720039367,0.6778441578513984,0.3324266321693314,0.4773786994609945,0.7915762640946907,0.8658795314536459,0.8864090218475326,0.9458209431931178
baselines/baseline_results/whisper_attn_unfreeze2,balanced_acc,0.9999927282333374,21,496,0.7546560228289217,0.8328881278538813,0.7261117985388462,0.7895083236964087,0.3833901135385051,0.5368110109643187,0.7915762640946907,0.8658795314536459,0.8864090218475326,0.9458209431931178
baselines/baseline_results/whisper_attn_unfreeze2,youden,0.9999927282333374,21,496,0.7546560228289217,0.8328881278538813,0.7261117985388462,0.7895083236964087,0.3833901135385051,0.5368110109643187,0.7915762640946907,0.8658795314536459,0.8864090218475326,0.9458209431931178
baselines/baseline_results/whisper_mean,f1,0.3792965114116668,21,496,0.8359357329920838,0.9102737299595194,0.6544763127517322,0.7718210702830367,0.37732297544360593,0.5580633511439311,0.825950840366324,0.9042101366802919,0.9300408022226826,0.9701179687602635
baselines/baseline_results/whisper_mean,balanced_acc,0.7433884143829346,21,496,0.7959162414965987,0.8920807036953223,0.7184039322426612,0.8163226117092749,0.40279380921826646,0.6007093967063057,0.825950840366324,0.9042101366802919,0.9300408022226826,0.9701179687602635
baselines/baseline_results/whisper_mean,youden,0.7433884143829346,21,496,0.7959162414965987,0.8920807036953223,0.7184039322426612,0.8163226117092749,0.40279380921826646,0.6007093967063057,0.825950840366324,0.9042101366802919,0.9300408022226826,0.9701179687602635
baselines/baseline_results/whisper_stats_lw,f1,0.5357230305671692,21,496,0.8105555230964216,0.8902461691903164,0.5807708418747736,0.6724584739835173,0.21076616037479273,0.42609529535319746,0.772566775449689,0.8689148053504386,0.9003858161171517,0.9602285940801023
baselines/baseline_results/whisper_stats_lw,balanced_acc,0.7790894508361816,21,496,0.7797134445950524,0.8671031582796288,0.6940389441903357,0.7887583351023169,0.34916074875700703,0.5394452688467758,0.772566775449689,0.8689148053504386,0.9003858161171517,0.9602285940801023
baselines/baseline_results/whisper_stats_lw,youden,0.7790894508361816,21,496,0.7797134445950524,0.8671031582796288,0.6940389441903357,0.7887583351023169,0.34916074875700703,0.5394452688467758,0.772566775449689,0.8689148053504386,0.9003858161171517,0.9602285940801023
baselines/ecapa_adapter_baseline_runs,f1,-0.0752954082586551,109,441,0.8223397923698911,0.8825642353104961,0.49386440880926175,0.5502344554870788,-0.02724374427760573,0.1929296665868833,0.6660434277324908,0.7657711627550648,0.8338827615303717,0.91645964089393
baselines/ecapa_adapter_baseline_runs,balanced_acc,0.0652027707081054,109,441,0.7233273056057866,0.8029236384053903,0.641069065088271,0.7429211238653782,0.24195455419742162,0.421303238104165,0.6660434277324908,0.7657711627550648,0.8338827615303717,0.91645964089393
baselines/ecapa_adapter_baseline_runs,youden,0.0652027707081054,109,441,0.7233273056057866,0.8029236384053903,0.641069065088271,0.7429211238653782,0.24195455419742162,0.421303238104165,0.6660434277324908,0.7657711627550648,0.8338827615303717,0.91645964089393
baselines/parakeet_baseline_runs/parakeet_tdt_0.6b_v2,f1,0.2767951199530353,109,441,0.8304261235001132,0.8912549874642707,0.5,0.5,0.0,0.0,0.3939964411703673,0.5261317712472263,0.6713175633646525,0.7917196395633143
baselines/parakeet_baseline_runs/parakeet_tdt_0.6b_v2,balanced_acc,0.9026749190224912,109,441,0.4065753581990984,0.5339352644235977,0.41663865149949214,0.5259137038824538,-0.1496733632954184,0.044820843915451276,0.3939964411703673,0.5261317712472263,0.6713175633646525,0.7917196395633143
baselines/parakeet_baseline_runs/parakeet_tdt_0.6b_v2,youden,0.9026749190224912,109,441,0.4065753581990984,0.5339352644235977,0.41663865149949214,0.5259137038824538,-0.1496733632954184,0.044820843915451276,0.3939964411703673,0.5261317712472263,0.6713175633646525,0.7917196395633143
baselines/parakeet_baseline_runs/parakeet_tdt_0.6b_v2_cross_child,f1,0.384552129321527,21,496,0.7906438889458047,0.8894295335949193,0.4951100113454063,0.5204098247586796,-0.038850411134642854,0.13593240242484697,0.34938794992078487,0.49916135338908807,0.6108956117357587,0.7728838401651769
baselines/parakeet_baseline_runs/parakeet_tdt_0.6b_v2_cross_child,balanced_acc,0.7451697209475721,21,496,0.5614618968773092,0.6953672602120986,0.3824211018732047,0.48333299452395173,-0.20261852978543557,-0.03046969451554165,0.34938794992078487,0.49916135338908807,0.6108956117357587,0.7728838401651769
baselines/parakeet_baseline_runs/parakeet_tdt_0.6b_v2_cross_child,youden,0.7451697209475721,21,496,0.5614618968773092,0.6953672602120986,0.3824211018732047,0.48333299452395173,-0.20261852978543557,-0.03046969451554165,0.34938794992078487,0.49916135338908807,0.6108956117357587,0.7728838401651769
baselines/raw_ecapa_baseline_runs/max,f1,0.2637420606420078,109,441,0.8312190737786036,0.8909385699089097,0.4998470820195653,0.5462008599174732,-0.0011928182121192562,0.225327272391374,0.5745146194584246,0.7245940704638344,0.762105779623122,0.8929432127473668
baselines/raw_ecapa_baseline_runs/max,balanced_acc,0.5944818059861074,109,441,0.5968572438228265,0.7019044929009904,0.5414617925231893,0.6580638650771886,0.0677364379497201,0.2693864081101033,0.5745146194584246,0.7245940704638344,0.762105779623122,0.8929432127473668
baselines/raw_ecapa_baseline_runs/max,youden,0.5944818059861074,109,441,0.5968572438228265,0.7019044929009904,0.5414617925231893,0.6580638650771886,0.0677364379497201,0.2693864081101033,0.5745146194584246,0.7245940704638344,0.762105779623122,0.8929432127473668
baselines/raw_ecapa_baseline_runs/mean,f1,0.107405908614388,109,441,0.8333284023668639,0.8931590604991997,0.5072169677438719,0.5668426952708194,0.043481209061284734,0.27745740602104435,0.4639608388287598,0.6254185696815413,0.7115021280580043,0.8302954858151669
baselines/raw_ecapa_baseline_runs/mean,balanced_acc,0.2355380736084398,109,441,0.7708322768762678,0.836318884677483,0.5185870453958213,0.6223930765029836,0.04089852942796553,0.2487936434171796,0.4639608388287598,0.6254185696815413,0.7115021280580043,0.8302954858151669
baselines/raw_ecapa_baseline_runs/mean,youden,0.2355380736084398,109,441,0.7708322768762678,0.836318884677483,0.5185870453958213,0.6223930765029836,0.04089852942796553,0.2487936434171796,0.4639608388287598,0.6254185696815413,0.7115021280580043,0.8302954858151669
baselines/raw_ecapa_baseline_runs/top3,f1,0.2562402045018166,109,441,0.8338906608324327,0.8931807091929792,0.5075937524870673,0.561502664387843,0.04747904448685196,0.2667625978333346,0.5687863583902979,0.7171225123705712,0.7566707360041175,0.8883311427555748
baselines/raw_ecapa_baseline_runs/top3,balanced_acc,0.5791823879447094,109,441,0.5361573996021175,0.6556717931384147,0.5364154059480052,0.6474351260078556,0.06241627627812463,0.25982419960953756,0.5687863583902979,0.7171225123705712,0.7566707360041175,0.8883311427555748
baselines/raw_ecapa_baseline_runs/top3,youden,0.5791823879447094,109,441,0.5361573996021175,0.6556717931384147,0.5364154059480052,0.6474351260078556,0.06241627627812463,0.25982419960953756,0.5687863583902979,0.7171225123705712,0.7566707360041175,0.8883311427555748
eend_eda_ecapa_enrollment_runs::enroll,f1,-0.0195800497606074,109,441,0.828125,0.8883438528785748,0.4928158335400645,0.5,-0.05963993513183176,0.0,0.45899291537267084,0.5806569467555176,0.7194622378023019,0.8168103516322769
eend_eda_ecapa_enrollment_runs::enroll,balanced_acc,0.2019773655845987,109,441,0.7661499188200543,0.8336018549105368,0.488358358541504,0.5801899549512552,-0.02351316481037938,0.17664313881423488,0.45899291537267084,0.5806569467555176,0.7194622378023019,0.8168103516322769
eend_eda_ecapa_enrollment_runs::enroll,youden,0.2019773655845987,109,441,0.7661499188200543,0.8336018549105368,0.488358358541504,0.5801899549512552,-0.02351316481037938,0.17664313881423488,0.45899291537267084,0.5806569467555176,0.7194622378023019,0.8168103516322769
evaluation/cross_child_babar_role_only,f1,0.0065197164828846,21,496,0.8056092368162463,0.9216828815963027,0.7445088741232245,0.8425442588548054,0.45350040663511454,0.6662027966184138,0.793006401144959,0.8974484108431947,0.8814689972858628,0.9630910730202663
evaluation/cross_child_babar_role_only,balanced_acc,0.0162570535753047,21,496,0.7978119210190642,0.9138263227325127,0.7390330196935211,0.8432391531109981,0.4396140799601072,0.6499023603741082,0.793006401144959,0.8974484108431947,0.8814689972858628,0.9630910730202663
evaluation/cross_child_babar_role_only,youden,0.0162570535753047,21,496,0.7978119210190642,0.9138263227325127,0.7390330196935211,0.8432391531109981,0.4396140799601072,0.6499023603741082,0.793006401144959,0.8974484108431947,0.8814689972858628,0.9630910730202663
evaluation/cross_child_vtc_kchi_role_only,f1,0.0065197164828846,21,496,0.8775039855688781,0.9410036746319932,0.7907257826739376,0.8667670961643453,0.5785384143925469,0.7429251800769227,0.8448813772469354,0.9224159165665783,0.9169419545715219,0.9712656445179144
evaluation/cross_child_vtc_kchi_role_only,balanced_acc,0.0162570535753047,21,496,0.8611353252831412,0.9316512673627152,0.7784978500171998,0.8639245597632508,0.544689273096283,0.7157589025959229,0.8448813772469354,0.9224159165665783,0.9169419545715219,0.9712656445179144
evaluation/cross_child_vtc_kchi_role_only,youden,0.0162570535753047,21,496,0.8611353252831412,0.9316512673627152,0.7784978500171998,0.8639245597632508,0.544689273096283,0.7157589025959229,0.8448813772469354,0.9224159165665783,0.9169419545715219,0.9712656445179144
evaluation/cross_child_vtc_role_only,f1,0.0065197164828846,21,496,0.850525293817067,0.9339375408928482,0.6700423037689791,0.7813675232715956,0.4508380664112033,0.6400948641712618,0.7770269535422976,0.8576159883536933,0.8396998383975894,0.9436039423594957
evaluation/cross_child_vtc_role_only,balanced_acc,0.0668992460768557,21,496,0.8186856085892301,0.895477667221444,0.7310305032893616,0.7924838739234012,0.4281286458859169,0.5836544061646607,0.7770269535422976,0.8576159883536933,0.8396998383975894,0.9436039423594957
evaluation/cross_child_vtc_role_only,youden,0.0668992460768557,21,496,0.8186856085892301,0.895477667221444,0.7310305032893616,0.7924838739234012,0.4281286458859169,0.5836544061646607,0.7770269535422976,0.8576159883536933,0.8396998383975894,0.9436039423594957
mil/mil_results/hubert_large_mil,f1,0.5503404140472412,109,441,0.8476790906154095,0.9029819814128481,0.5500083490068942,0.6380261641960245,0.19247956169221067,0.42686319888452423,0.6882750951652785,0.8032315120434973,0.8437655267181298,0.9238773720569264
mil/mil_results/hubert_large_mil,balanced_acc,0.7316962480545044,109,441,0.8160862557389861,0.8763095847142826,0.6210698221427672,0.7173257326448536,0.24540310172598573,0.44304056713803236,0.6882750951652785,0.8032315120434973,0.8437655267181298,0.9238773720569264
mil/mil_results/hubert_large_mil,youden,0.7316962480545044,109,441,0.8160862557389861,0.8763095847142826,0.6210698221427672,0.7173257326448536,0.24540310172598573,0.44304056713803236,0.6882750951652785,0.8032315120434973,0.8437655267181298,0.9238773720569264
mil/mil_results/hubert_large_mil_layersum,f1,0.5079396963119507,109,441,0.848226746046988,0.9055628991790107,0.5631243063568229,0.6529295322114748,0.22383437130649564,0.44108173355244296,0.7634400588135892,0.8540724610038118,0.8835187460624899,0.9491073010522809
mil/mil_results/hubert_large_mil_layersum,balanced_acc,0.8315538763999939,109,441,0.7871090314182176,0.8534208974502977,0.6778807277628033,0.7817213534774972,0.31803228316771,0.5086395514076089,0.7634400588135892,0.8540724610038118,0.8835187460624899,0.9491073010522809
mil/mil_results/hubert_large_mil_layersum,youden,0.8315538763999939,109,441,0.7871090314182176,0.8534208974502977,0.6778807277628033,0.7817213534774972,0.31803228316771,0.5086395514076089,0.7634400588135892,0.8540724610038118,0.8835187460624899,0.9491073010522809
mil/mil_results/seg_conditioned_mil,f1,0.5650531053543091,109,441,0.843604989260822,0.9051104781120803,0.6824793061858879,0.7846547888977966,0.36946905858464046,0.5745452214028702,0.817460072451427,0.8947985233898976,0.9287906073233216,0.9666083294967939
mil/mil_results/seg_conditioned_mil,balanced_acc,0.8825470805168152,109,441,0.7860257516128452,0.8622228150219541,0.7492791425192256,0.83007348407848,0.43153539926612283,0.5807103529279133,0.817460072451427,0.8947985233898976,0.9287906073233216,0.9666083294967939
mil/mil_results/seg_conditioned_mil,youden,0.8825470805168152,109,441,0.7860257516128452,0.8622228150219541,0.7492791425192256,0.83007348407848,0.43153539926612283,0.5807103529279133,0.817460072451427,0.8947985233898976,0.9287906073233216,0.9666083294967939
mil/mil_results/seg_mil/babar_vtc_attention,f1,0.5677648782730103,109,441,0.8459013586346283,0.9055237417052711,0.5793014475871736,0.6688988118988921,0.23691689859223536,0.4738986805116567,0.7357699132323801,0.8393129362486478,0.8888454872787553,0.9458201611211942
mil/mil_results/seg_mil/babar_vtc_attention,balanced_acc,0.7651618719100952,109,441,0.7394494804107715,0.8169944949588668,0.6514031014123798,0.7583094066070413,0.2631332555493138,0.4519363804452077,0.7357699132323801,0.8393129362486478,0.8888454872787553,0.9458201611211942
mil/mil_results/seg_mil/babar_vtc_attention,youden,0.7651618719100952,109,441,0.7394494804107715,0.8169944949588668,0.6514031014123798,0.7583094066070413,0.2631332555493138,0.4519363804452077,0.7357699132323801,0.8393129362486478,0.8888454872787553,0.9458201611211942
mil/mil_results/seg_mil/babar_vtc_auto_pool,f1,0.5225663781166077,109,441,0.8455159748965911,0.9093172744770085,0.5827933948242147,0.6901172249016636,0.24227548062700055,0.4975797876314813,0.7656803920494364,0.8606432758026761,0.8928397497920733,0.9508256122810033
mil/mil_results/seg_mil/babar_vtc_auto_pool,balanced_acc,0.7367872595787048,109,441,0.8058209544066691,0.868494632233948,0.6977822725933241,0.7911639779027957,0.355607924067918,0.5357699164308396,0.7656803920494364,0.8606432758026761,0.8928397497920733,0.9508256122810033
mil/mil_results/seg_mil/babar_vtc_auto_pool,youden,0.7367872595787048,109,441,0.8058209544066691,0.868494632233948,0.6977822725933241,0.7911639779027957,0.355607924067918,0.5357699164308396,0.7656803920494364,0.8606432758026761,0.8928397497920733,0.9508256122810033
mil/mil_results/seg_mil/babar_vtc_dsmil,f1,0.5028212666511536,109,441,0.8446460515251127,0.9062060335497836,0.5991300396324488,0.7031625267218143,0.2658992727333424,0.5035901265715435,0.7691737547440691,0.8586143372831728,0.8962537825525463,0.9521817564037159
mil/mil_results/seg_mil/babar_vtc_dsmil,balanced_acc,0.7174466848373413,109,441,0.8105638444966076,0.8657733128429241,0.7092164293979837,0.8044294201984905,0.3772989101699589,0.5574789586374942,0.7691737547440691,0.8586143372831728,0.8962537825525463,0.9521817564037159
mil/mil_results/seg_mil/babar_vtc_dsmil,youden,0.7174466848373413,109,441,0.8105638444966076,0.8657733128429241,0.7092164293979837,0.8044294201984905,0.3772989101699589,0.5574789586374942,0.7691737547440691,0.8586143372831728,0.8962537825525463,0.9521817564037159
mil/mil_results/seg_mil/babar_vtc_exp_softmax_pool,f1,0.5390117168426514,109,441,0.8424139106326716,0.9060323684154321,0.5970628768624044,0.7034975032644968,0.25549566503029586,0.4945653109097022,0.7680799815746943,0.8634284381341474,0.8921885409242036,0.9521566060475324
mil/mil_results/seg_mil/babar_vtc_exp_softmax_pool,balanced_acc,0.7313476204872131,109,441,0.8180209411908018,0.8757625643881386,0.7178496490247741,0.8081079454805524,0.38778875804448165,0.5641158489298608,0.7680799815746943,0.8634284381341474,0.8921885409242036,0.9521566060475324
mil/mil_results/seg_mil/babar_vtc_exp_softmax_pool,youden,0.7313476204872131,109,441,0.8180209411908018,0.8757625643881386,0.7178496490247741,0.8081079454805524,0.38778875804448165,0.5641158489298608,0.7680799815746943,0.8634284381341474,0.8921885409242036,0.9521566060475324
mil/mil_results/seg_mil/babar_vtc_gated_attention,f1,0.5047588348388672,109,441,0.8380888030888031,0.9036907794062203,0.5973983241789723,0.7056595698480793,0.2503461689035092,0.49027673556969337,0.7608155939250278,0.8517379960371315,0.8966244647236864,0.9505562211383798
mil/mil_results/seg_mil/babar_vtc_gated_attention,balanced_acc,0.7668818831443787,109,441,0.7611270022883295,0.8270683392974414,0.6927816109782795,0.7770673742646003,0.33310409269815,0.48814432555087556,0.7608155939250278,0.8517379960371315,0.8966244647236864,0.9505562211383798
mil/mil_results/seg_mil/babar_vtc_gated_attention,youden,0.7668818831443787,109,441,0.7611270022883295,0.8270683392974414,0.6927816109782795,0.7770673742646003,0.33310409269815,0.48814432555087556,0.7608155939250278,0.8517379960371315,0.8966244647236864,0.9505562211383798
mil/mil_results/seg_mil/babar_vtc_gmap,f1,0.5434817671775818,109,441,0.8473849536270075,0.9066339066339066,0.5830633972029458,0.6753282667377226,0.24871034935386563,0.48381471749795585,0.7387193482958403,0.841760418291105,0.8866626759326675,0.9461850164455259
mil/mil_results/seg_mil/babar_vtc_gmap,balanced_acc,0.6985068321228027,109,441,0.8105273611065137,0.8753648597253867,0.6456398470398277,0.7515153079370097,0.27882026885216554,0.48801560466735994,0.7387193482958403,0.841760418291105,0.8866626759326675,0.9461850164455259
mil/mil_results/seg_mil/babar_vtc_gmap,youden,0.6985068321228027,109,441,0.8105273611065137,0.8753648597253867,0.6456398470398277,0.7515153079370097,0.27882026885216554,0.48801560466735994,0.7387193482958403,0.841760418291105,0.8866626759326675,0.9461850164455259
mil/mil_results/seg_mil/babar_vtc_max,f1,0.4661882519721985,109,441,0.8439808810519716,0.9022415026081103,0.6094116467173717,0.7036319775439691,0.2762194350556252,0.4909172861828753,0.7173710620765631,0.827046107735399,0.8735320054459229,0.9376580358999276
mil/mil_results/seg_mil/babar_vtc_max,balanced_acc,0.7487866878509521,109,441,0.7455814557290676,0.8184736891612244,0.6522106001617959,0.7493761166547016,0.26578205108813896,0.436064978439787,0.7173710620765631,0.827046107735399,0.8735320054459229,0.9376580358999276
mil/mil_results/seg_mil/babar_vtc_max,youden,0.7487866878509521,109,441,0.7455814557290676,0.8184736891612244,0.6522106001617959,0.7493761166547016,0.26578205108813896,0.436064978439787,0.7173710620765631,0.827046107735399,0.8735320054459229,0.9376580358999276
mil/mil_results/seg_mil/babar_vtc_mean,f1,0.5784851312637329,109,441,0.8460203567206731,0.9090965556182947,0.5795614612284476,0.6860854325463221,0.23928872792666114,0.4969162505449969,0.7478160159676284,0.8403617737121337,0.8782268057185907,0.940637478603427
mil/mil_results/seg_mil/babar_vtc_mean,balanced_acc,0.7412790060043335,109,441,0.782297393706644,0.8462789896729955,0.6671013281794932,0.756746242878005,0.29567610039658815,0.46774364020328496,0.7478160159676284,0.8403617737121337,0.8782268057185907,0.940637478603427
