audio_path,face_intensity_std_mean,face_intensity_std_std,face_intensity_std_max,face_intensity_std_p95,mouth_intensity_std_mean,mouth_intensity_std_std,mouth_intensity_std_max,mouth_intensity_std_p95,face_motion_energy_mean,face_motion_energy_std,face_motion_energy_max,face_motion_energy_p95,mouth_region_motion_energy_mean,mouth_region_motion_energy_std,mouth_region_motion_energy_max,mouth_region_motion_energy_p95,n_mouth_frames,track_n_frames,mouth_extraction_rate,mouth_motion_variance,face_motion_log_max,mouth_extraction_failed
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A2M5H0V6E3/ses-01/beh/sub-A2M5H0V6E3_ses-01_task-generalsocialcommunicationinteraction_run-07_audio.wav,40.58409841870195,1.3151398407526371,45.51832712430566,41.82840798948803,23.794360891915996,1.1107407399308806,25.45713828681635,25.43492216614879,6.43709153287551,3.9896207230877017,13.8798828125,13.750629425048828,6.331432258381563,3.545773146996974,14.79407024383545,10.957745933532712,17,50,1.0,12.572507209964828,2.700010153869901,0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A2M5H0V6E3/ses-01/beh/sub-A2M5H0V6E3_ses-01_task-dailyroutine_run-02_audio.wav,27.329777391933632,1.1050022489387077,28.84895733405828,28.57338580926911,27.04158849776424,1.230084979037587,29.113066061094315,28.23037471594432,3.943277185613459,1.9436963222636168,9.955403327941896,7.328775882720947,5.977956659866102,3.3670579620783045,16.543537139892578,12.740050554275513,66,196,1.0,11.337079319994904,2.393832789160388,0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A2M5H0V6E3/ses-01/beh/sub-A2M5H0V6E3_ses-01_task-dailyroutine_run-04_audio.wav,33.90783912427047,2.4640429124972374,39.40674755638957,38.45224727878405,27.31269873804505,1.619112403691519,30.25117079416414,29.75826514957732,5.381081018042057,2.191955956884821,12.233832359313965,8.929351043701168,6.180049738985427,2.605291751677375,12.408921241760254,10.660523223876952,47,141,1.0,6.787545111358163,2.5827766080858754,0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A2M5H0V6E3/ses-02/beh/sub-A2M5H0V6E3_ses-02_task-specialoccasion_run-01_audio.wav,38.63962222486283,1.9474691798593533,40.72245818343415,40.60593023296801,47.26414924947723,2.441520397453815,50.90803788468424,50.0789184739445,11.905674839019776,4.844057954461575,17.09657096862793,16.521717357635495,13.075160312652589,6.030910203902379,20.924144744873047,20.605515480041504,10,30,1.0,36.37187788753384,2.8957224710769287,0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A2M5H0V6E3/ses-02/beh/sub-A2M5H0V6E3_ses-02_task-generalsocialcommunicationinteraction_run-01_audio.wav,31.20320641741025,1.4287149220042596,33.362818299740674,33.169513707154046,25.832823512105016,2.5928228751164237,28.41419671791176,28.26259778844467,2.21977357963721,0.998285203207358,4.232747554779053,3.51881513595581,2.441105780998866,1.1498654540119828,5.015491485595703,4.253165149688719,30,90,1.0,1.3221905623301835,1.6549364852134514,0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A2M5H0V6E3/ses-02/beh/sub-A2M5H0V6E3_ses-02_task-generalsocialcommunicationinteraction_run-02_audio.wav,39.87840658674975,4.610429795375612,47.53120600436804,46.29002317736283,48.07204527383864,6.81167876656673,60.06992397130011,57.61902951060205,17.256279587745667,9.5490603039993,30.50737762451172,28.05756788253784,19.32708978652954,11.132917876689024,36.030982971191406,33.21312742233276,8,23,1.0,123.94186044910202,3.450221728710596,0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A2M5H0V6E3/ses-02/beh/sub-A2M5H0V6E3_ses-02_task-generalsocialcommunicationinteraction_run-03_audio.wav,39.57177618274133,6.852696087483635,51.267773647121935,50.51250845990065,43.82898518816397,13.427564836897758,66.86112118336564,65.39615399540247,8.939837647520978,4.819567569475606,22.07855987548828,19.65869164466858,11.332816569701484,7.343967154287386,33.97890090942383,26.702589988708496,46,137,1.0,53.933853563251965,3.138904042617223,0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A2M5H0V6E3/ses-02/beh/sub-A2M5H0V6E3_ses-02_task-toyplay_run-02_audio.wav,39.95430275851583,3.7119206732930814,48.25495114237447,46.51580463886359,32.64849476750583,4.135197131971774,38.54837789402027,37.14813746810445,6.587741644524816,3.029531028629894,18.21864128112793,12.576101064682002,6.950175005998185,2.9790385549682865,18.257478713989254,11.755341529846191,268,802,1.0,8.874670711987536,2.9558807080738703,0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A2P7X9N8L7/ses-01/beh/sub-A2P7X9N8L7_ses-01_task-motorplay_run-02_audio.wav,32.597141532468314,3.021056313908544,42.43633579771396,38.65199302321607,30.01051162427465,3.2469995329808343,35.05218621632829,33.71481711378682,9.288168265901763,5.612668687330771,26.12760353088379,21.48098945617675,10.771487318236252,4.809754937741065,24.239049911499023,17.967681503295896,29,85,1.0,23.133742561124556,3.300551789959972,0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A2P7X9N8L7/ses-01/beh/sub-A2P7X9N8L7_ses-01_task-toyplay_run-01_audio.wav,32.670823393763456,3.958133108876634,39.72497759601455,39.54676643413163,23.50393654824341,2.550182962908666,28.37003640686648,26.77141749939926,9.950862729549408,6.213622818871447,22.75694465637207,21.425027942657472,9.862646985054017,5.973007305068653,22.47489356994629,18.609174823760988,20,60,1.0,35.67681626640349,3.167874894322264,0
